62D8F5AC-060A-4EAD-A18B-5E67347DA5C6,NULL,枣庄数字导视,4,0
0511EBBE-2811-4534-882E-3E0A06AFAA24,NULL,深圳电视台体育健康频道,4,0
9D1536D7-8B37-471C-AB2C-B35C353300C1,NULL,电影测试,4,0
760F2C71-BF3C-4389-922A-771CF8656F87,NULL,金华公共频道,4,0
4968838B-C73D-41A4-B0F4-B443490FBE11,NULL,公共垄上,4,0
D9CCD5B4-6DED-431C-9B4C-845073ABF14C,NULL,J&Tstation,4,0
A8AED07E-F2F9-4644-BDD3-6AED839FBDF1,NULL,寿光新闻,4,0
C27A27D2-56B3-4B4A-BC73-22AA6F4414EE,NULL,中国黄河频道,4,0
0095D072-641F-4017-85E5-20FBF0551CB5,NULL,美国新曲,4,0
5F7749CB-791F-475D-A384-5657D5BDC324,NULL,R&B,4,0
B2354ED8-0F05-4407-B8EA-56DE5D7935B9,NULL,HLN,4,0
706AE203-EDFF-4369-A464-52F50A5E0459,NULL,TV934,4,0
EECEF7C8-16C1-4428-945D-79CC70FB7F58,NULL,海盐图文信息,4,0
1966CD60-D2A5-4683-93CD-6B1781255D12,NULL,遵义电视台-4影视频道,4,0
60B2BF2E-92AD-428B-ADCC-8DAA83CE7F1E,NULL,高清英超频道,4,0
6F79676F-2135-4643-BED3-DDAF52B6C9C9,NULL,环球新艺,4,0
A25465D7-AAF5-4CFC-BA05-9B76A109BEC0,NULL,永州电视台综合频道,4,0
03AAFD33-E8F0-4924-B268-364B40FDEB62,NULL,点播频道,4,0
8B4EA58E-418D-4753-902F-F798D1BBB4FD,NULL,CCTV-9(原英文台),1,0
EE74A913-0BC6-4AE7-829B-B794954114F8,NULL,台州电视台公共财富频道,4,0
5EE15800-08FB-42F6-B3A3-80ACF9F49AA4,NULL,体验频道2HD,4,0
041B975D-02DF-44CA-94BB-B21A6DDB7A60,NULL,高清体验-8,4,0
CF6DE61B-49C2-4320-A145-72C5E02096DB,NULL,调兵山3台,4,0
E145CF18-1F81-4CAD-BE20-C9AE8726C3A6,NULL,美食天府宣传,4,0
2F4BB4D4-DC33-493A-A8A4-0D6359241449,NULL,NOW-TV,4,0
020787EA-6FE1-4021-966E-32D4C86B7748,NULL,黑河电视台,4,0
9D424C1B-F75C-44C9-B125-EDF84A65A9F6,NULL,枞阳频道,4,0
A7269FDC-7AD6-404F-85C8-7B2E6496DAE1,NULL,电视商码1,4,0
BC042BA0-4677-4217-85FB-C59788DBAC04,NULL,环球剧场,4,0
6E455028-1325-4214-908C-65B316B967DD,NULL,沂源高清二套,4,0
594A6114-C3EB-4114-A054-8B9AEA1278C5,NULL,124,4,0
BCC7CBAF-E8DC-4EEA-AD5D-0717825E118F,NULL,HD炫动3D,4,0
D7BBDC60-DD74-4BE3-B1DF-8DA653321247,NULL,如东新闻综合,4,0
37A37CF1-F591-4C69-ABA7-311380AAAE22,NULL,蓉城先锋频道,4,0
61EBD6FC-3AA7-4BAD-BA80-0C5EE0F9AF1E,NULL,包头电视台-3经济生活频道,4,0
4AEC0395-0DD5-4102-9564-6C26BDFC081F,NULL,新疆电视台,4,0
04B010F0-6AD9-419D-9FF3-4BDF794FFE81,NULL,铜川电视台新闻综合频道,4,0
307B8670-7777-43A1-8AEB-91ACA84E65DE,NULL,炫动卡童,4,0
5B89A848-51DB-483D-B938-162960D8AD71,NULL,影视,4,0
E2E6120C-701D-4B08-853A-F13DA3B5E2C2,NULL,平顶山睛彩,4,0
7CCBB774-9582-4460-B56F-9311586E930F,NULL,新乐综合,4,0
8EF95849-E849-4925-89CC-7B46EDC94A55,NULL,江阴电视台电视剧频道,4,0
B78F52EE-7A49-477E-8182-88C461B3AA62,NULL,高清综艺荟萃 ,4,0
C137BFA9-DE2F-4A5D-8037-20860DE76016,NULL,乐宅院线2,4,0
4EB4742E-9EA5-4C67-9EE8-52F802731E31,NULL,张家口新闻综合,4,0
E31388ED-BE9B-4633-BEA4-C4D62A854468,NULL,大同电视台新闻综合频道,4,0
C3AA5F8B-1C58-4997-8FCB-AFEC0A0C0A67,NULL,城市大明星,4,0
66872452-D5C0-4E53-B71B-9320F241AA57,NULL,雅安综合频道,4,0
E65816A3-EFD3-47A9-9B07-C83936D869ED,NULL,TVB-新闻2台,3,0
9617DA81-2A19-4047-BD3A-CEB472ACC5E1,NULL,江苏电视台国际频道(欧洲),4,0
2FE0D572-9C1D-4B65-B239-8AB8B62D997C,NULL,BossaNova,4,0
6394D747-771B-4157-8C82-06DF26D480FD,NULL,灌南资讯,4,0
BB1ECE97-2743-43F8-89B0-9EF04562372C,NULL,喜剧片,4,0
1482BCD0-72EF-4B16-A604-8A69B4EE07AB,NULL,星元-欧美剧场,4,0
31D0EE39-E88A-4EDC-8728-B0B32DAE3087,NULL,淮北都市,4,0
31B12471-B466-418A-978C-E4925C025274,NULL,广西卫视流畅,4,0
93E84630-15BA-4D6E-A50B-639D014915F9,NULL,鹰潭电视台电视剧频道,4,0
BA5B6890-3908-4F41-AC87-F774F80D89E9,NULL,芜湖电视台经济生活频道,4,0
5E538FBA-55CB-4F8C-9DC1-EBD9225234A3,NULL,FOXHD,4,0
9A0FAC17-4BBC-4E58-879C-643699661D25,NULL,凤凰卫视电影台,2,0
9F7EA05B-3015-43AA-BC9F-2297B678F308,NULL,十堰电视台综合频道,4,0
6EA90477-A91F-4BF8-ACD9-4F276A69065C,NULL,时尚综艺,4,0
9B58DD6D-6FA7-4E91-B600-446F16739C0D,NULL,平顶山-图文信息,4,0
74D5D37D-A0CF-4E3D-A67F-2B86C1E71083,NULL,蕲春图文资讯,4,0
384E8B1A-E16C-48D7-8131-61B1A5BFEF90,NULL,台视财经台,3,0
624ED3B5-FEDA-4875-8419-3D631791961A,NULL,诸城测试,4,0
68805438-1808-4963-9CBB-C791F74BE5E8,NULL,高清体验-7,4,0
66040B67-EE28-4959-BA03-45FDAFEE3422,NULL,广安互动娱乐频道,4,0
05B78F7F-C378-4E6F-B3EF-4FD811637565,NULL,巴中时政资讯,4,0
76C4CE9A-7C70-45F8-BD46-313E102047DE,NULL,影视点播4,4,0
070502A1-65ED-4CDC-92E8-800C72E5F40A,NULL,芜湖文化频道,4,0
1B9638B8-0FEE-4198-AF9B-EB3C938FF8BC,NULL,黑龙江电视台-5新闻频道,4,0
A3998386-996B-4C11-B0C6-86C5FD849BE0,NULL,平顶山-新闻综合,4,0
8F3161C3-AB83-459E-A97E-3CEAF75D4E5B,NULL,中央3综艺,4,0
CF7C5BB3-3361-4492-B478-FD489FBB362C,NULL,超级玩家,3,0
CB2E2235-535B-4FD1-9BB9-92153363CD28,NULL,新乡电视台法制频道,4,0
7523A1AE-151B-4487-A30F-ABA70FA4782A,NULL,文山电视台公共频道,4,0
38D633DE-08C9-4218-AE95-7843BFA91005,NULL,CHANNEL [V]中国大陆,4,0
70CE9C2E-93DC-448C-A207-F9DA0CF35664,NULL,潍坊电视台新闻综合频道,4,0
E413230B-EB74-4CD0-AE7D-160E8F248B16,NULL,KBS1,4,0
6CEBADD5-DEA1-4B6D-83FF-547D1541C22C,NULL,南乐3,4,0
C371B728-8517-40FC-8673-4A725B55B8A2,NULL,云南电视台-6公共频道,4,0
4CD854D8-69DD-404C-AC82-1620340633C8,NULL,杭州电视台-3生活频道(高清),4,0
49EC0D43-108D-40E3-A643-C7A8839EFB28,NULL,三门峡-教育,4,0
40381FBC-83AA-4311-A227-104B7D38085B,NULL,The History Channel,4,0
D73251D7-19E1-44B0-BC31-8F34845D0955,NULL,招远综艺频道,4,0
F93DC7C5-865F-4632-88EF-D19F1BDED139,NULL,南方TVS-1,4,0
EC0385E4-388F-4AC4-B7E8-7AD8C318AA88,NULL,吉视公共·新闻,4,0
CEB455E7-ED52-4715-857A-957565EF07E1,NULL,宜昌电视台影视频道,4,0
4D1EB381-3BCA-48A3-92CD-80F4F03AF5C5,NULL,内蒙二套(蒙语),4,0
CAE8133B-A11A-471B-BA27-D796A70353EF,NULL,证劵咨询,4,0
915A8567-4A01-4DC6-B1F6-081EE10BFE88,NULL,影视-欢笑剧场,4,0
8ADD0040-9A67-45C8-A902-DE29453640A7,NULL,娄底电视台综合频道,4,0
C5D71CF4-AB85-4365-AE2E-99EBA0217466,NULL,贵州-3,4,0
6523F93D-416B-40CC-BA71-BA92EB6798A7,NULL,家家购物,3,0
FD5678B9-423B-46D2-A944-E3CF62AFE6A3,NULL,亚洲电视美洲(西岸)台,4,0
2F8D070B-71A7-4FB5-A0DA-477461B5E512,NULL,国学世界,3,0
929BB881-D9A1-40B4-A2A4-A1D78D5AEACE,NULL,U导视,4,0
6986C0BE-31A7-49AD-A254-919C42CCA88D,NULL,承德广通导视,4,0
E7CDAAFF-10ED-42C3-A922-182398260D7A,NULL,音乐电视台,4,0
E438D71E-A800-4980-8EA1-51059A7EFE33,NULL,华城动作电影,4,0
1E3F4648-C3DD-4E2D-A44C-ED7A543A9581,NULL,CHCHD,4,0
A48945AC-A155-471F-A280-C29977CFE3AA,NULL,都市剧场·文广综艺,4,0
7DAE3D22-D8E1-43AC-A960-43D3AB05C5DF,NULL,欢笑剧场(HD),4,0
632FD829-A9AE-462E-A90E-7E7CFCB47B29,NULL,科技探索,4,0
63891A43-6DE0-44CF-8971-C62063D4FB1F,NULL,北川2,4,0
ED653E61-8EBC-45EE-B839-092CCAA55524,NULL,euronews,4,0
ACC38663-4F41-411D-B78D-CA1ADE81F521,NULL,现代女相,4,0
828B3136-284C-4951-A9A1-39067CB8B733,NULL,NVOD欢乐探索 ,4,0
B0445C31-ADE8-4EFB-A388-D81E354B7951,NULL,鄂尔多斯电视台-1新闻综合频道,4,0
E25F36D7-947D-488E-922D-10CEC2E928D8,NULL,国际军事,4,0
37C48700-3A10-47DC-BF66-48A2EED42883,NULL,S环球旅游,4,0
A4095A01-BAE8-427A-8CC5-B4E61B557DF2,NULL,中华财经台,3,0
1A591D4A-FB46-4523-9952-1722CD07FAE4,NULL,大庆电视台影视频道,4,0
088CDBF2-334F-43B6-B855-D73C923F229D,NULL,商务休闲,4,0
6AEFEE96-FE3B-4937-A980-9EAA893FC813,NULL,沛县经济频道,4,0
5B1263AA-8526-48C8-A801-A3DBFD762BB5,NULL,滨海影视频道,4,0
C85E99F9-E3F0-46CF-9079-21249FC98EEF,NULL,UBC MGM GOLD,4,0
39A70A0F-B3F5-4A33-9EA7-71D76ECD01C8,NULL,红安一套,4,0
0FA1BD77-C5E0-4084-9936-6927B3D68FD1,NULL,湖南经视eTV金鹰纪实,4,0
35CC76B0-9E26-45DC-A4D3-AD2C068A3569,NULL,欧美剧场,4,0
5CDA5DA2-300A-45D4-A382-EA56BFFF2BF5,NULL,外语频道,4,0
EBE7BF2F-7786-40A7-8E7F-B1A2EA2D7710,NULL,影视精品,4,0
7EB0BDFD-E981-4A14-BE77-DC7CB1F83659,NULL,T9,4,0
07EDF40C-3575-46F2-BD85-87EE582C3DCC,NULL,多彩贵州,4,0
5A19887F-777A-460A-A542-65A0041BD7A7,NULL,前郭电视台1套,4,0
35F7F297-2FF3-4E4E-9E7F-0BD0D838E141,NULL,BAZIRM-B,4,0
960E7DD2-3C80-456E-8E5C-25B2DD974124,NULL,CNTV母婴健康,4,0
38AF0A42-3FAD-4E1A-9A80-24461A924256,NULL,华娱台,4,0
827079E7-0C5C-4B9C-91D9-EAFF4E40358D,NULL,江门电视台生活资讯频道,4,0
FEC23AF5-DDBE-44E8-860D-02783B20CBD6,NULL,网路围棋,4,0
C38D6E39-2246-4055-B8F7-23DD45FD32C8,NULL,两岸四地GO,4,0
A5156056-892A-45EB-B4AC-B3485DF549F5,NULL,广新商城,4,0
2F1C67D5-0D5C-4BAA-8BAC-7DDE20E69952,NULL,很呐卫视,4,0
CACF38A1-1095-413C-898C-21FBFC845E9D,NULL,京视剧场,3,0
9305FB10-D92F-4A50-B0EF-D7910A4D037B,NULL,湘潭电视台新闻频道,4,0
86C2D59A-7E9A-46F7-8BBA-FF8B9F6ED719,NULL,[V]音乐台,4,0
